regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
('cdar', 'succ')	48.0	48	False												cdar	succ	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'fhue')	49.0	49	False												yqji	fhue	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('cdar', 'sdhd')	50.0	50	False												cdar	sdhd	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'entc')	51.0	51	True	1652.0	('fur', 'entc')		[(0, -0.060722175043210834, 0.49253262488452854), (10, 0.0075075262946460173, 0.95460054538093031), (20, 0.082994696816924993, 0.53936429414669629), (30, -0.063362455622030939, 0.5996160225636078), (60, 0.26934308432661613, 0.12957798188381578), (90, 0.55681721304076148, 0.025065084699520766)]	['-']	fur	entc	fur	2.0	entc	2.0	fur	entc	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'fhuc')	52.0	52	True	1676.0	('fur', 'fhuc')		[(0, 0.027851048282435457, 0.75310724175317811), (10, 0.13085590438624284, 0.31897004323937783), (20, -0.020048450538870326, 0.88232388695539121), (30, -0.10515360973917043, 0.38280706696492495), (60, 0.26421089635251727, 0.13733175783314217), (90, 0.33856768756733269, 0.19959567179155233)]	['-']	fur	fhuc	fur	2.0	fhuc	2.0	fur	fhuc	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'kate')	53.0	53	True	1708.0	('fur', 'kate')		[(0, -0.11828447055316073, 0.18013631555646931), (10, -0.080232075937156894, 0.54226908605362745), (20, -0.10103787839742845, 0.45455900639457125), (30, 0.0138482417935866, 0.90874503947443819), (60, -0.32752170682578097, 0.062798676257489305), (90, -0.030398448796455414, 0.91101751381262142)]	['+']	fur	kate	fur	2.0	kate	2.0	fur	kate	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'fhua')	54.0	54	False												yqji	fhua	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'glnd')	55.0	55	True	1688.0	('fur', 'glnd')		[(0, 0.079613375302045847, 0.36790989240101257), (10, 0.21010047408720803, 0.10712801401718969), (20, 0.082702696909441945, 0.54079734763449483), (30, -0.041435845558948012, 0.73152719456116599), (60, 0.13575361903840819, 0.45128582486824187), (90, 0.094528953495533918, 0.72767119628130805)]	['-']	fur	glnd	fur	2.0	glnd	2.0	fur	glnd	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'enta')	56.0	56	True	1650.0	('fur', 'enta')		[(0, -0.059188687187118359, 0.50354409449309623), (10, 0.018858868580041183, 0.88627447231456025), (20, 0.2461047866714636, 0.064982093822956041), (30, 0.14226623051758158, 0.23660717374117321), (60, 0.17544233441156845, 0.32877658504011431), (90, 0.48672773086227628, 0.055882988286805095)]	['-']	fur	enta	fur	2.0	enta	2.0	fur	enta	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'fes')	57.0	57	False												yqji	fes	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'exbb')	58.0	58	False												yqji	exbb	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'yqjh')	59.0	59	True	2861.0	('yqji', 'yqjh')	20.0	[(0, 0.41549122125957577, 8.8479606266088591e-07), (10, 0.62015908438554135, 1.2605384208369594e-07), (20, 0.71569974482715537, 3.9271613907545933e-10), (30, 0.55516749555985423, 5.0443084682272985e-07), (60, -0.22852809846986102, 0.20083306367793133), (90, -0.11877018795914451, 0.66131404768062996)]	['-']	yqji	yqjh	yqji	2.0	yqjh	2.0	yqji	yqjh	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('cdar', 'rnpb')	60.0	60	True	941.0	('cdar', 'rnpb')	60.0	[(0, 0.25734643931054352, 0.0031184578003745204), (10, 0.15996220862561508, 0.22213265492613438), (20, 0.29586108846721643, 0.025450204469081181), (30, 0.24143163681512333, 0.042525365208950748), (60, 0.68434680024677774, 1.1246954705823356e-05), (90, 0.15069795437430131, 0.57746418430626489)]	['+']	cdar	rnpb	cdar	2.0	rnpb	2.0	cdar	rnpb	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'glnd')	61.0	61	False												yqji	glnd	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'fecr')	62.0	62	True	1664.0	('fur', 'fecr')		[(0, -0.0010139170498119634, 0.99086539286184672), (10, 0.15068500751995972, 0.25046360872789664), (20, -0.0037238850780463915, 0.9780673795749304), (30, -0.070525309833752922, 0.55892617995565175), (60, 0.25654346307599796, 0.14954154574548054), (90, 0.34938684376660067, 0.18469096288020184)]	['-']	fur	fecr	fur	2.0	fecr	2.0	fur	fecr	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'fepg')	63.0	63	True	1672.0	('fur', 'fepg')		[(0, -0.0083222570479756664, 0.92513020571615157), (10, -0.076025973865184601, 0.56370759482596233), (20, -0.098034732782853365, 0.46814613741698308), (30, -0.061987276564472664, 0.60757552950373728), (60, 0.16552220869482945, 0.35727945181893228), (90, 0.50754474459077026, 0.044759808831966737)]	['-']	fur	fepg	fur	2.0	fepg	2.0	fur	fepg	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'gsph')	64.0	64	False												yqji	gsph	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'entd')	65.0	65	False												yqji	entd	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'fiu')	66.0	66	True	1680.0	('fur', 'fiu')		[(0, 0.063608252004757684, 0.47215963493793611), (10, 0.078909481323441735, 0.54896747399522949), (20, 0.02436258260751897, 0.85724274776365883), (30, 0.021439741246573378, 0.85914062785685663), (60, 0.31491266140138874, 0.074259622999180749), (90, 0.53233638422882956, 0.033775198475384849)]	['-']	fur	fiu	fur	2.0	fiu	2.0	fur	fiu	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'gpma')	67.0	67	False												yqji	gpma	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('cdar', 'garp')	68.0	68	True	936.0	('cdar', 'garp')	0.0	[(0, 0.50514122221117352, 8.8421034703763978e-10), (10, 0.18108938940845037, 0.16614927850115466), (20, 0.24049759177914479, 0.071538985384667894), (30, 0.41561509450614037, 0.00031289361055446139), (60, 0.073939627084914708, 0.68258832122020907), (90, 0.097734937082586418, 0.71877873748565402)]	['+']	cdar	garp	cdar	2.0	garp	2.0	cdar	garp	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'gspm')	69.0	69	True	1705.0	('fur', 'gspm')	0.0	[(0, -0.45518451345933481, 5.297264139733384e-08), (10, -0.45367525479586879, 0.0002720863380878529), (20, -0.45374806488817404, 0.00039269808154809448), (30, -0.43224955813395122, 0.00016702930610399178), (60, 0.13643293452477961, 0.44900305165980103), (90, 0.37605742524469099, 0.15113294827905385)]	['-']	fur	gspm	fur	2.0	gspm	2.0	fur	gspm	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('cdar', 'fepc')	70.0	70	False												cdar	fepc	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'gspi')	71.0	71	False												yqji	gspi	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'aspc')	72.0	72	False												yqji	aspc	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'fepa')	73.0	73	False												yqji	fepa	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'ryhb')	74.0	74	False												yqji	ryhb	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('fur', 'feci')	75.0	75	True	1663.0	('fur', 'feci')		[(0, -0.1274950914339473, 0.14830793703146597), (10, 0.015560430281098877, 0.90606592382861473), (20, -0.27973129058551777, 0.035082256490799019), (30, -0.26197824982372719, 0.027314994541359317), (60, 0.31102296302031218, 0.078104690285182854), (90, 0.31509648230125298, 0.23454615839829304)]	['-']	fur	feci	fur	2.0	feci	2.0	fur	feci	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('yqji', 'fecc')	76.0	76	False												yqji	fecc	2	5	0	0	77	0.31462134945430653	0.4890250594475944
('mntr', 'iscr')	0.0	0	False												mntr	iscr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'mntr')	1.0	1	False												iscr	mntr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'oxyr')	2.0	2	False												mntr	oxyr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'iscs')	3.0	3	True	1891.0	('iscr', 'iscs')	0.0	[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]	['-']	iscr	iscs	iscr	3.0	iscs	3.0	iscr	iscs	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'iscu')	4.0	4	True	1892.0	('iscr', 'iscu')	0.0	[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]	['-']	iscr	iscu	iscr	3.0	iscu	3.0	iscr	iscu	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'oxyr')	5.0	5	False												iscr	oxyr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'isca')	6.0	6	True	1890.0	('iscr', 'isca')	0.0	[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]	['-']	iscr	isca	iscr	3.0	isca	3.0	iscr	isca	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'grxa')	7.0	7	False												mntr	grxa	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'isrc')	8.0	8	False												mntr	isrc	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'oxys')	9.0	9	False												iscr	oxys	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'trxc')	10.0	10	False												mntr	trxc	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'hemh')	11.0	11	False												iscr	hemh	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'yhja')	12.0	12	True	2471.0	('oxyr', 'yhja')		[(0, -0.086280470523126027, 0.32903021396766885), (10, 0.20792200590508861, 0.11090164133502779), (20, 0.25426193021221738, 0.056313230687859477), (30, 0.21832984796011073, 0.067375485006585328), (60, 0.083537550950087441, 0.64394336066588209), (90, 0.22543116348313583, 0.40120878675287647)]	['+']	oxyr	yhja	oxyr	3.0	yhja	3.0	oxyr	yhja	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'sufd')	13.0	13	True	1907.0	('iscr', 'sufd')	60.0	[(0, 0.091020703948836296, 0.30305125923227766), (10, 0.20976203457342948, 0.10770768237949781), (20, 0.15001434198866262, 0.26536132989781652), (30, 0.094797347509534696, 0.43164981532329905), (60, -0.7112854121804103, 3.4866880745177778e-06), (90, -0.62196755908730283, 0.01009674821180756)]	['+']	iscr	sufd	iscr	3.0	sufd	3.0	iscr	sufd	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'mntr')	14.0	14	False												oxyr	mntr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'napg')	15.0	15	False												oxyr	napg	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'iscr')	16.0	16	False												oxyr	iscr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'hcr')	17.0	17	True	2451.0	('oxyr', 'hcr')		[(0, -0.088279780741530048, 0.31790391161965709), (10, -0.11254226999258252, 0.39192307259814152), (20, -0.18140795085783548, 0.1768579595351954), (30, -0.038216444530855889, 0.75168579284940684), (60, -0.0056393473205147843, 0.97515258400508609), (90, 0.1260245272014604, 0.64188234993187887)]	['+']	oxyr	hcr	oxyr	3.0	hcr	3.0	oxyr	hcr	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'gor')	18.0	18	False												mntr	gor	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'hcp')	19.0	19	False												mntr	hcp	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'dps')	20.0	20	False												iscr	dps	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'flu')	21.0	21	False												iscr	flu	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'sufb')	22.0	22	True	1905.0	('iscr', 'sufb')		[(0, 0.048400116885054301, 0.5844906889876017), (10, 0.1327801751900205, 0.3118432436018872), (20, 0.085636327644640839, 0.52648459308523243), (30, 0.11367307306179682, 0.34522635453558714), (60, -0.61687435181521855, 0.00013166104431755477), (90, -0.48498377428898909, 0.056899617615762552)]	['+']	iscr	sufb	iscr	3.0	sufb	3.0	iscr	sufb	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'dsbg')	23.0	23	True	2444.0	('oxyr', 'dsbg')		[(0, -0.0048073842319898428, 0.95670926877173335), (10, -0.0022130522352180469, 0.98661081922861993), (20, -0.010866873832340864, 0.93605608450197975), (30, -0.12012064801983344, 0.31837271481341184), (60, 0.23339758429431953, 0.19114143011952883), (90, 0.7398006159503997, 0.001052730885417503)]	['+']	oxyr	dsbg	oxyr	3.0	dsbg	3.0	oxyr	dsbg	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'naph')	24.0	24	False												mntr	naph	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'katg')	25.0	25	False												iscr	katg	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'mnth')	26.0	26	False												iscr	mnth	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'hemh')	27.0	27	False												mntr	hemh	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'dps')	28.0	28	True	2129.0	('mntr', 'dps')	60.0	[(0, 0.14403132940457469, 0.1020730890726661), (10, 0.56905710869581672, 2.0935232627781228e-06), (20, 0.22874222307661993, 0.08699283041222397), (30, -0.27557407332134898, 0.02001603871875491), (60, -0.77113229111489345, 1.5083598947062326e-07), (90, -0.56101030137556274, 0.023765266323993846)]	['-']	mntr	dps	mntr	3.0	dps	3.0	mntr	dps	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'trxc')	29.0	29	False												iscr	trxc	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'napb')	30.0	30	False												oxyr	napb	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'ydiu')	31.0	31	False												oxyr	ydiu	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'napd')	32.0	32	False												mntr	napd	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'nrde')	33.0	33	False												mntr	nrde	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'sufc')	34.0	34	False												mntr	sufc	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'grxa')	35.0	35	False												iscr	grxa	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'gor')	36.0	36	False												iscr	gor	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'katg')	37.0	37	False												mntr	katg	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'napa')	38.0	38	False												oxyr	napa	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('oxyr', 'fhuf')	39.0	39	True	2445.0	('oxyr', 'fhuf')		[(0, 0.028262310447134734, 0.74958134860881365), (10, -0.058511738582310506, 0.65698718157402114), (20, -0.21093478170011831, 0.11525190285195545), (30, -0.39173698390988182, 0.00072922621353363785), (60, 0.11443219956912168, 0.52601266636872945), (90, 0.034222332555946033, 0.89987366602851682)]	['-']	oxyr	fhuf	oxyr	3.0	fhuf	3.0	oxyr	fhuf	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'napc')	40.0	40	True	1895.0	('iscr', 'napc')		[(0, -0.12720220626212494, 0.14924989669299424), (10, 0.50320840980812587, 4.1682393985659356e-05), (20, 0.49054878504018734, 0.00010714878293527798), (30, 0.27297139722600866, 0.021267592858700685), (60, -0.25631186176250625, 0.14992220863785555), (90, -0.5329560097723397, 0.033529777775269234)]	['-']	iscr	napc	iscr	3.0	napc	3.0	iscr	napc	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'sufs')	41.0	41	True	1909.0	('iscr', 'sufs')	60.0	[(0, 0.15228791436946429, 0.083686912047645751), (10, 0.35881742563830821, 0.0048726703253862249), (20, 0.26780417717488986, 0.044005807002128243), (30, 0.13093932244652909, 0.27640766521150023), (60, -0.69470478695175375, 7.2762356882990126e-06), (90, -0.52398462533865686, 0.03721769213439572)]	['+']	iscr	sufs	iscr	3.0	sufs	3.0	iscr	sufs	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'sufe')	42.0	42	True	1908.0	('iscr', 'sufe')		[(0, 0.21020296455536147, 0.016376353169796166), (10, 0.31265695704635643, 0.015007373376451923), (20, 0.1865459887873156, 0.1647051794678476), (30, 0.13666381628901794, 0.25576766710715843), (60, -0.55754613766877159, 0.00074935203565478848), (90, -0.41175777807460257, 0.11304053029966867)]	['+']	iscr	sufe	iscr	3.0	sufe	3.0	iscr	sufe	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('iscr', 'nrdh')	43.0	43	True	1902.0	('iscr', 'nrdh')		[(0, 0.1606970288730013, 0.067786888565178324), (10, 0.068550565971870661, 0.60276156544467041), (20, 0.069137525171184738, 0.60933364691652958), (30, 0.10988143398675043, 0.36165849366554825), (60, -0.0098445400760992108, 0.95663781375412149), (90, 0.1032648549788059, 0.70352011326450481)]	['+']	iscr	nrdh	iscr	3.0	nrdh	3.0	iscr	nrdh	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'napf')	44.0	44	False												mntr	napf	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('mntr', 'ychf')	45.0	45	False												mntr	ychf	3	5	0	0	46	0.32755343466083886	0.40158636897767325
('lexa', 'recx')	0.0	0	True	1958.0	('lexa', 'recx')	0.0	[(0, 0.80644979545024464, 5.379988852113657e-31), (10, 0.74152889412733625, 1.2286315132826126e-11), (20, 0.7062778284346487, 8.3768826889286712e-10), (30, 0.63548102985767452, 2.6262708011137914e-09), (60, 0.70197388357843171, 5.3024005512657272e-06), (90, 0.75312118612982881, 0.00075760457526986077)]	['-']	lexa	recx	lexa	8.0	recx	8.0	lexa	recx	8	5	0	0	94	0.6390802485571677	0.7464046493301809
('lexa', 'recn')	1.0	1	True	1957.0	('lexa', 'recn')	0.0	[(0, 0.86236236140521771, 1.1856117435424748e-39), (10, 0.67482204065340645, 3.3689349634457652e-09), (20, 0.6262254167317467, 1.8887374356399511e-07), (30, 0.74110086532362962, 1.4709877618760023e-13), (60, 0.78809822989175748, 5.1954296871312576e-08), (90, 0.79743372766769949, 0.00021552390962923575)]	['-']	lexa	recn	lexa	8.0	recn	8.0	lexa	recn	8	5	0	0	94	0.6390802485571677	0.7464046493301809
('lexa', 'dind')	2.0	2	True	1931.0	('lexa', 'dind')	0.0	[(0, 0.86692772996730194, 1.5928359912456159e-40), (10, 0.78896239645893684, 7.0612309814898802e-14), (20, 0.76175219884773437, 5.9483406561528566e-12), (30, 0.78642045140302341, 4.4140302572237199e-16), (60, 0.69294970720207794, 7.843268218044335e-06), (90, 0.70842819174487914, 0.0021293339768049895)]	['-']	lexa	dind	lexa	8.0	dind	8.0	lexa	dind	8	5	0	0	94	0.6390802485571677	0.7464046493301809
('lexa', 'yebg')	3.0	3	True	1977.0	('lexa', 'yebg')	0.0	[(0, 0.85730820091828663, 1.0075456008917995e-38), (10, 0.6352390869558715, 4.9817995034976464e-08), (20, 0.56658752441708793, 4.3419061658134228e-06), (30, 0.73778985780132678, 2.1445695552749988e-13), (60, 0.81361880591741809, 8.6008054109553533e-09), (90, 0.77500105959850707, 0.00042154098842056868)]	['-']	lexa	yebg	lexa	8.0	yebg	8.0	lexa	yebg	8	5	0	0	94	0.6390802485571677	0.7464046493301809
('lexa', 'ydjm')	4.0	4	True	1976.0	('lexa', 'ydjm')	0.0	[(0, 0.83347534320512862, 8.8995810449506452e-35), (10, 0.8025609787125263, 1.2540861766743639e-14), (20, 0.75286740849439215, 1.4325006127961309e-11), (30, 0.68568418619846594, 4.1791300391138433e-11), (60, 0.65897135206631874, 3.0469245379063852e-05), (90, 0.76105196613285586, 0.00061685830611417944)]	['-']	lexa	ydjm	lexa	8.0	ydjm	8.0	lexa	ydjm	8	5	0	0	94	0.6390802485571677	0.7464046493301809
('lexa', 'reca')	5.0	5	True	1954.0	('lexa', 'reca')	0.0	[(0, 0.83565889829962292, 4.115945401895565e-35), (10, 0.59628009017674222, 4.9786789108111116e-07), (20, 0.54624458506576112, 1.1059550286157701e-05), (30, 0.73325586980920854, 3.5612966535628825e-13), (60, 0.8351367363868043, 1.5056966824849177e-09), (90, 0.8412917969549546, 4.4217994990582141e-05)]	['-']	lexa	reca	lexa	8.0	reca	8.0	lexa	reca	8	5	0	0	94	0.6390802485571677	0.7464046493301809
