regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
"('narl', 'ynfg')"	24	22	TRUE	2368	"('narl', 'ynfg')"	0	"[(0, 0.39894367291012306, 2.5834585944837488e-06), (10, 0.39444203664350785, 0.0018173680560964012), (20, 0.2333899887220309, 0.080596251195601057), (30, 0.25154007203823658, 0.034340980026092094), (60, 0.52142514208736668, 0.001859818841731113), (90, 0.37524271378286422, 0.15209207405508549)]"	['-']	narl	ynfg	narl	58	ynfg	58	narl	ynfg	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'ynfg')"	25	23	FALSE												narp	ynfg	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuob')"	26	24	FALSE												norr	nuob	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'fdng')"	27	25	TRUE	2282	"('narl', 'fdng')"		"[(0, 0.36031483332818476, 2.5438295440794173e-05), (10, 0.50917411539428536, 3.2591929378361515e-05), (20, 0.37338904242811233, 0.0042253366747795366), (30, 0.32857506148252147, 0.0051482635069295939), (60, -0.052841553733454096, 0.77024747374847147), (90, -0.083416258759620485, 0.75874112330220933)]"	['+']	narl	fdng	narl	58	fdng	58	narl	fdng	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'year')"	28	26	FALSE												norr	year	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nrfb')"	29	27	FALSE												norr	nrfb	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nuoa')"	30	28	FALSE												norr	nuoa	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'yoag')"	31	29	FALSE												norr	yoag	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'dmsd')"	32	30	FALSE												norr	dmsd	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'dmsd')"	33	31	TRUE	2280	"('narl', 'dmsd')"		"[(0, -0.13478491165581155, 0.12628241919315575), (10, -0.17673732609618589, 0.17673882804706367), (20, -0.11558899391225438, 0.391876637378472), (30, 0.11421301187733057, 0.34292485665194694), (60, -0.19379361848401516, 0.27986643906598802), (90, -0.28089234557535547, 0.29195875730518861)]"	['-']	narl	dmsd	narl	58	dmsd	58	narl	dmsd	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nird')"	34	32	TRUE	2328	"('narl', 'nird')"		"[(0, 0.3040773170900965, 0.0004361335272727668), (10, 0.35588778986626096, 0.0052593013876008361), (20, 0.29138075410154679, 0.027870826189748132), (30, 0.2292685336377471, 0.054446954107632568), (60, 0.03612355679972766, 0.84181097258959836), (90, -0.1163605542727503, 0.66781441914299999)]"	['+']	narl	nird	narl	58	nird	58	narl	nird	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ydhx')"	35	33	FALSE												norr	ydhx	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybg')"	36	34	TRUE	2305	"('narl', 'hybg')"	0	"[(0, 0.45159117906907548, 6.9385208308217762e-08), (10, 0.359570238052416, 0.0047774565522993489), (20, 0.076120145547880561, 0.57358475658324837), (30, 0.080773121645093399, 0.50309938794231934), (60, 0.30689981412042727, 0.082346870105135681), (90, -0.02387657785234662, 0.93005890570039607)]"	['-']	narl	hybg	narl	58	hybg	58	narl	hybg	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'hybd')"	37	35	FALSE												norr	hybd	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'cydd')"	38	36	FALSE												norr	cydd	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ytfe')"	39	37	FALSE												norr	ytfe	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nrfa')"	40	38	FALSE												norr	nrfa	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'cydc')"	41	39	FALSE												norr	cydc	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'moeb')"	42	40	TRUE	2308	"('narl', 'moeb')"	0	"[(0, 0.38737093662394118, 5.2857237497137385e-06), (10, 0.46637662060647594, 0.00017278337010981202), (20, 0.31502177790179514, 0.016996235070232159), (30, 0.29076009447260659, 0.013897612674400161), (60, -0.090908245051399522, 0.61486881129811533), (90, 0.12533451642096888, 0.64372152749250433)]"	['+']	narl	moeb	narl	58	moeb	58	narl	moeb	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'hybe')"	43	41	FALSE												narp	hybe	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nuoa')"	44	42	TRUE	2338	"('narl', 'nuoa')"		"[(0, 0.32778392042648902, 0.00014069445333563733), (10, 0.47061622734862479, 0.00014789175504508284), (20, 0.38368154101145108, 0.0032168479346447085), (30, 0.20587739131740584, 0.084985037475594119), (60, -0.12493698456957954, 0.48846234254806531), (90, 0.0093139042294259258, 0.97269062269162976)]"	['+']	narl	nuoa	narl	58	nuoa	58	narl	nuoa	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'fdni')"	45	43	TRUE	2284	"('narl', 'fdni')"		"[(0, 0.17096622247781207, 0.051795211689569569), (10, 0.36122118620999982, 0.004574368942781481), (20, 0.18784004347216499, 0.1617431891968058), (30, -0.11255600163977557, 0.35001838342453528), (60, -0.26194543571719181, 0.14086056178875636), (90, -0.67519926985454115, 0.0041040818898712937)]"	['+']	narl	fdni	narl	58	fdni	58	narl	fdni	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybf')"	46	44	TRUE	2304	"('narl', 'hybf')"	0	"[(0, 0.37426432824568595, 1.1515461932282002e-05), (10, 0.31184102991935042, 0.015286606349855339), (20, 0.25118684574171091, 0.059464181059730864), (30, 0.40601586593928402, 0.00044301132933668042), (60, 0.44586601856862956, 0.0093068127859834478), (90, 0.27495125894947325, 0.30271476186399537)]"	['-']	narl	hybf	narl	58	hybf	58	narl	hybf	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrfe')"	47	45	TRUE	2335	"('narl', 'nrfe')"		"[(0, 0.04581650547946834, 0.60472680458806427), (10, 0.31330236897251484, 0.014789605387108253), (20, 0.2231887531474441, 0.095150917341644867), (30, -0.020038366387831599, 0.8682625046717628), (60, -0.21504431209931096, 0.2294310768842599), (90, -0.059473119304032228, 0.82681539191086395)]"	['+']	narl	nrfe	narl	58	nrfe	58	narl	nrfe	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'nrfg')"	48	46	TRUE	2411	"('narp', 'nrfg')"		"[(0, 0.12464023011441611, 0.15768281146392493), (10, 0.31186372876146568, 0.015278778362118666), (20, 0.13751936841551174, 0.30767954177054313), (30, 0.014565779039424286, 0.9040385386679255), (60, 0.090139025493415154, 0.61787733517313748), (90, 0.052023847447849894, 0.84825646081487438)]"	['+']	narp	nrfg	narp	58	nrfg	58	narp	nrfg	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrfa')"	49	47	TRUE	2331	"('narl', 'nrfa')"		"[(0, 0.11113668764370439, 0.20809593721177796), (10, -0.36451192722838716, 0.0041921507502023234), (20, -0.41253198238047956, 0.0014283468462774483), (30, 0.0098997672745071812, 0.93469581385475198), (60, 0.064169969936194352, 0.72275388614502045), (90, 0.38027806181192375, 0.14622964996659557)]"	['+']	narl	nrfa	narl	58	nrfa	58	narl	nrfa	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'fdnh')"	50	48	FALSE												norr	fdnh	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nirc')"	51	49	FALSE												norr	nirc	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'dcus')"	52	50	FALSE												norr	dcus	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nrfc')"	53	51	FALSE												norr	nrfc	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ydht')"	54	52	FALSE												norr	ydht	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'norw')"	55	53	TRUE	2330	"('narl', 'norw')"		"[(0, -0.0040574116344844662, 0.9634577089868398), (10, 0.46117993377515054, 0.00020850582259629468), (20, 0.42436553766378227, 0.0010022545920681644), (30, 0.22214619535452237, 0.062610041413542039), (60, -0.24900255402917515, 0.16229950831376841), (90, 0.10163783005880553, 0.70799883061214153)]"	['-']	narl	norw	narl	58	norw	58	narl	norw	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'cysg')"	56	54	FALSE												norr	cysg	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ydhw')"	57	55	TRUE	2362	"('narl', 'ydhw')"		"[(0, 0.31890951738842677, 0.00021726175410058683), (10, 0.41501068703543137, 0.00097691575266998349), (20, 0.20710418939323544, 0.12215920909213375), (30, 0.17751548435681502, 0.13860328731637248), (60, 0.49276909493865123, 0.0035747325364596781), (90, 0.015179451794176442, 0.95550498583797183)]"	['-']	narl	ydhw	narl	58	ydhw	58	narl	ydhw	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'ynfh')"	58	56	TRUE	2369	"('narl', 'ynfh')"		"[(0, 0.239455075965787, 0.0060718402253606063), (10, 0.35356476910295115, 0.005584802590835344), (20, 0.44745779656072227, 0.00048335730544102519), (30, 0.40884775360580355, 0.00040024941373217155), (60, 0.16570893096462727, 0.35672968634915436), (90, 0.13493686519963755, 0.61830544512889218)]"	['-']	narl	ynfh	narl	58	ynfh	58	narl	ynfh	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nrfe')"	59	57	FALSE												norr	nrfe	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'ytfe')"	60	58	TRUE	2421	"('narp', 'ytfe')"	0	"[(0, 0.39233075722512101, 3.9020603570776301e-06), (10, 0.26400702755119054, 0.041520941817863873), (20, 0.060077081989306898, 0.65709704903299881), (30, 0.1106555138538734, 0.35826543914870745), (60, 0.20527930850295692, 0.25178415335185445), (90, 0.31656022158451319, 0.23226105930680982)]"	['+']	narp	ytfe	narp	58	ytfe	58	narp	ytfe	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'nark')"	61	59	FALSE												narp	nark	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'hybg')"	62	60	FALSE												narp	hybg	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'fdng')"	63	61	FALSE												norr	fdng	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'ydhw')"	64	62	FALSE												norr	ydhw	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrff')"	65	63	TRUE	2336	"('narl', 'nrff')"		"[(0, 0.14995172138499985, 0.088597641627345014), (10, 0.34095358122851438, 0.0076793225296953654), (20, 0.32636162323229029, 0.013225447700150749), (30, 0.14809207618233758, 0.217760143266304), (60, -0.16037127398689599, 0.37264466959260478), (90, -0.12965158394146084, 0.63224693175286384)]"	['+']	narl	nrff	narl	58	nrff	58	narl	nrff	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nrfd')"	66	64	FALSE												norr	nrfd	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybe')"	67	65	TRUE	2303	"('narl', 'hybe')"	0	"[(0, 0.4548796241816892, 5.420628190944472e-08), (10, 0.39014783899035044, 0.0020587661131082095), (20, 0.26525294760017265, 0.046138206828077094), (30, 0.17912337496337, 0.13500650462781491), (60, 0.3237454272964953, 0.066074598268631463), (90, -0.058604609105969999, 0.82930959403500903)]"	['-']	narl	hybe	narl	58	hybe	58	narl	hybe	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'dcus')"	68	66	TRUE	2276	"('narl', 'dcus')"		"[(0, 0.20148351873092921, 0.0215216891285454), (10, 0.21419283351547469, 0.10030778689719554), (20, -0.026972070786006379, 0.84213805712626411), (30, -0.19237151683273654, 0.10800382741324478), (60, -0.29826296951933107, 0.091806523077409316), (90, -0.19058914579000083, 0.47954254336306801)]"	['-']	narl	dcus	narl	58	dcus	58	narl	dcus	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrfc')"	69	67	TRUE	2333	"('narl', 'nrfc')"		"[(0, 0.24378382124835249, 0.0051897136179922471), (10, 0.14596306081288152, 0.26578844803914758), (20, 0.27498924466742797, 0.038431316944398476), (30, 0.2919906545252865, 0.013481599715881648), (60, -0.049031607062590597, 0.78641602900631558), (90, -0.048832916116517751, 0.85747231749039388)]"	['+']	narl	nrfc	narl	58	nrfc	58	narl	nrfc	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'hybd')"	70	68	TRUE	2302	"('narl', 'hybd')"	0	"[(0, 0.47753639770756201, 9.2012784404281052e-09), (10, 0.55911138993562659, 3.4286534978581567e-06), (20, 0.60449243279658738, 6.3761480495334571e-07), (30, 0.45929928882018084, 5.6019404866487422e-05), (60, 0.55355338276095978, 0.00083277349777601255), (90, 0.22672154216816087, 0.39844651642353845)]"	['-']	narl	hybd	narl	58	hybd	58	narl	hybd	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'nirb')"	71	69	FALSE												norr	nirb	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nark')"	72	70	TRUE	2320	"('narl', 'nark')"	0	"[(0, 0.37146129232357772, 1.35434810732973e-05), (10, 0.30782347634450019, 0.016727390890577232), (20, 0.073622291480298516, 0.58626167879517088), (30, 0.1020684773049861, 0.39699866921741223), (60, 0.00010163587333327883, 0.99955211538767907), (90, -0.37956266958985957, 0.14705304573546985)]"	['+']	narl	nark	narl	58	nark	58	narl	nark	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'fdnh')"	73	71	TRUE	2283	"('narl', 'fdnh')"		"[(0, 0.14773616789186433, 0.093464227949370579), (10, 0.35218206577068162, 0.0057868369724161347), (20, 0.44107142647742542, 0.000594429805249802), (30, 0.34742096048763305, 0.0029923561434280072), (60, 0.014170365132836472, 0.93761519473540011), (90, 0.00060829270611205779, 0.99821611167521107)]"	['+']	narl	fdnh	narl	58	fdnh	58	narl	fdnh	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'norw')"	74	72	TRUE	2430	"('norr', 'norw')"		"[(0, 0.18538120605062502, 0.034721142825707943), (10, 0.41975766312293145, 0.00084175752131685269), (20, 0.38895833541162916, 0.0027876947891930437), (30, 0.271998440773836, 0.021752278712169039), (60, -0.042564540343696097, 0.81405892698120519), (90, -0.081485338144422464, 0.7641766820746605)]"	['+']	norr	norw	norr	58	norw	58	norr	norw	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrfg')"	75	73	TRUE	2337	"('narl', 'nrfg')"		"[(0, -0.03392427821450221, 0.70159308332838066), (10, 0.33959805318885933, 0.0079408322734901438), (20, 0.22573282764567132, 0.091342649822257566), (30, -0.060221847639083427, 0.61786077717481269), (60, -0.094693944172599881, 0.60015272955481636), (90, -0.12042234036440586, 0.65687014158965895)]"	['+']	narl	nrfg	narl	58	nrfg	58	narl	nrfg	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'nrff')"	76	74	TRUE	2410	"('narp', 'nrff')"		"[(0, 0.11525233680838812, 0.19163998512865835), (10, 0.19864070233624181, 0.12813352370437781), (20, 0.033431714727207733, 0.80500033655862724), (30, 0.030086263137560871, 0.80330826102569652), (60, 0.063873343863991822, 0.72398547088983756), (90, 0.3648026781067768, 0.16474786896490681)]"	['+']	narp	nrff	narp	58	nrff	58	narp	nrff	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nirb')"	77	75	TRUE	2326	"('narl', 'nirb')"		"[(0, 0.26451027171693481, 0.0023570782261564866), (10, 0.27737095291015251, 0.031904571806081375), (20, 0.14146551089648321, 0.29387019732625674), (30, 0.10654261044192589, 0.37651823390940764), (60, 0.057575041277834568, 0.75029179768549747), (90, -0.02852466038872422, 0.91648405246100595)]"	['+']	narl	nirb	narl	58	nirb	58	narl	nirb	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'ynfh')"	78	76	FALSE												narp	ynfh	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'norr')"	80	77	FALSE												narp	norr	58	4	1	1	83	0.478289998	0.5465378
"('norr', 'fdni')"	81	78	FALSE												norr	fdni	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'nrfd')"	82	79	TRUE	2408	"('narp', 'nrfd')"		"[(0, 0.078848543250712347, 0.37254397897092695), (10, 0.14492112989390882, 0.26925287247479368), (20, 0.07620510573168271, 0.57315580441697966), (30, -0.045236979542067533, 0.70795826831139919), (60, -0.27122647273779116, 0.12681516855195224), (90, -0.4229268217025699, 0.10265001294811478)]"	['+']	narp	nrfd	narp	58	nrfd	58	narp	nrfd	58	4	1	1	83	0.478289998	0.5465378
"('narp', 'year')"	83	80	TRUE	2419	"('narp', 'year')"		"[(0, 0.25304652290059898, 0.0036756017639581599), (10, 0.15664589571889995, 0.23199138248611728), (20, 0.11039872238752976, 0.41362580194085941), (30, 0.016481725814419118, 0.89148796199376468), (60, 0.24074361266807218, 0.17714771223620315), (90, 0.22824331051538757, 0.39520203279866017)]"	['+']	narp	year	narp	58	year	58	narp	year	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'cysg')"	84	81	TRUE	2273	"('narl', 'cysg')"		"[(0, 0.12520636860020551, 0.15578929416976534), (10, 0.44934311915401265, 0.00031639480144621159), (20, 0.41620135552763299, 0.001281499797411592), (30, 0.23825920328494699, 0.045404413444217383), (60, -0.31173609901175398, 0.077388443280743513), (90, -0.2453240402926081, 0.35977107294382232)]"	['+']	narl	cysg	narl	58	cysg	58	narl	cysg	58	4	1	1	83	0.478289998	0.5465378
"('narl', 'nrfd')"	85	82	TRUE	2334	"('narl', 'nrfd')"		"[(0, 0.1733638551730188, 0.048549825664417859), (10, 0.065489960055570895, 0.61908603169226939), (20, 0.25207941234640763, 0.058535284032975816), (30, 0.11284971355703612, 0.3487544323282068), (60, -0.14118163699291802, 0.43322069325662393), (90, -0.28046078807135078, 0.29273228536218804)]"	['+']	narl	nrfd	narl	58	nrfd	58	narl	nrfd	58	4	1	1	83	0.478289998	0.5465378
"('gadw', 'slp')"	3	0	TRUE	1780	"('gadw', 'slp')"	0	"[(0, 0.72041706567427355, 4.4065712720875086e-22), (10, 0.69257046271836586, 8.7666123816774592e-10), (20, 0.61349893804570688, 3.8941305123116185e-07), (30, 0.71702809067124762, 2.0172778558439644e-12), (60, 0.69066912623121068, 8.6399149237495412e-06), (90, 0.64546628040923837, 0.0069242287112152301)]"	['-']	gadw	slp	gadw	59	slp	59	gadw	slp	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'gady')"	4	1	TRUE	1775	"('gadw', 'gady')"	0	"[(0, 0.70192829103424703, 1.3632888147025111e-20), (10, 0.66056890265415391, 9.3062593270909979e-09), (20, 0.756192645563181, 1.0354717653526185e-11), (30, 0.7444706359702089, 9.9633966848531928e-14), (60, 0.54589920541255399, 0.0010158348304659713), (90, 0.41901670944115404, 0.10620763982179202)]"	['-']	gadw	gady	gadw	59	gady	59	gadw	gady	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'mdte')"	5	2	TRUE	1778	"('gadw', 'mdte')"	0	"[(0, 0.69044806126507563, 1.0088461863668296e-19), (10, 0.62415077046541434, 9.9065219851638273e-08), (20, 0.6367729905349816, 1.0111813764698003e-07), (30, 0.76267340219946766, 1.0881466345533392e-14), (60, 0.67622132224424791, 1.5637652325866595e-05), (90, 0.69830429387617721, 0.0026238289056285118)]"	['+']	gadw	mdte	gadw	59	mdte	59	gadw	mdte	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyac')"	6	3	FALSE												gadw	hyac	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyae')"	7	4	FALSE												gadw	hyae	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyad')"	8	5	FALSE												gadw	hyad	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyab')"	9	6	FALSE												gadw	hyab	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'appb')"	10	7	FALSE												gadw	appb	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'emry')"	11	8	FALSE												gadw	emry	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'mdtf')"	12	9	TRUE	1779	"('gadw', 'mdtf')"	0	"[(0, 0.58580710569180394, 2.4578001404416066e-13), (10, 0.4683440107930702, 0.00016079082048237259), (20, 0.47287782616951096, 0.0002036118292279371), (30, 0.56305110798075175, 3.1989017275645477e-07), (60, 0.65657834186567821, 3.3312467584297896e-05), (90, 0.6549067924818347, 0.0058993317078124352)]"	['+']	gadw	mdtf	gadw	59	mdtf	59	gadw	mdtf	59	4	1	1	40	0.347198389	0.402941176
"('ydeo', 'yegr')"	13	10	FALSE												ydeo	yegr	59	4	1	1	40	0.347198389	0.402941176
"('ydeo', 'frc')"	14	11	FALSE												ydeo	frc	59	4	1	1	40	0.347198389	0.402941176
"('evga', 'evgs')"	15	12	TRUE	1133	"('evga', 'evgs')"	10	"[(0, 0.46429840523615218, 2.6341237431169972e-08), (10, 0.65132556900820193, 1.7480300139494172e-08), (20, 0.56500291488980159, 4.6803874442437539e-06), (30, 0.33113818245542676, 0.0047912351854714303), (60, 0.028780236640712376, 0.87367852962849746), (90, 0.10653083526480427, 0.69455748820896068)]"	['+']	evga	evgs	evga	59	evgs	59	evga	evgs	59	4	1	1	40	0.347198389	0.402941176
"('evga', 'yiis')"	16	13	FALSE												evga	yiis	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hdea')"	17	14	TRUE	1776	"('gadw', 'hdea')"	0	"[(0, 0.55025348871511748, 1.189196750769833e-11), (10, 0.49747056255031719, 5.2584156578894249e-05), (20, 0.44990219310493051, 0.00044608606521273137), (30, 0.52656340621244357, 2.3958599524074671e-06), (60, 0.6732091751793059, 1.7624440673982737e-05), (90, 0.69396067289760266, 0.00286263113255053)]"	['+-']	gadw	hdea	gadw	59	hdea	59	gadw	hdea	59	4	1	1	40	0.347198389	0.402941176
"('appy', 'appc')"	18	15	TRUE	240	"('appy', 'appc')"		"[(0, 0.31324858359269131, 0.00028467680150406406), (10, 0.315754171393133, 0.013986881131115401), (20, 0.44340691724271847, 0.00055138109862452856), (30, 0.46288978819838694, 4.8118630103207881e-05), (60, 0.62077554282688574, 0.00011598547072314716), (90, 0.5792656310860862, 0.018699380697752468)]"	['+']	appy	appc	appy	59	appc	59	appy	appc	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyaf')"	19	16	FALSE												gadw	hyaf	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'hyaa')"	20	17	FALSE												gadw	hyaa	59	4	1	1	40	0.347198389	0.402941176
"('ydeo', 'yfdx')"	21	18	FALSE												ydeo	yfdx	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'emrk')"	22	19	FALSE												gadw	emrk	59	4	1	1	40	0.347198389	0.402941176
"('appy', 'frc')"	23	20	FALSE												appy	frc	59	4	1	1	40	0.347198389	0.402941176
"('ydeo', 'oxc')"	24	21	FALSE												ydeo	oxc	59	4	1	1	40	0.347198389	0.402941176
"('evga', 'hyac')"	25	22	FALSE												evga	hyac	59	4	1	1	40	0.347198389	0.402941176
"('ydeo', 'yfde')"	27	23	FALSE												ydeo	yfde	59	4	1	1	40	0.347198389	0.402941176
"('gadw', 'yfdv')"	28	24	FALSE												gadw	yfdv	59	4	1	1	40	0.347198389	0.402941176
"('evga', 'hyaf')"	29	25	FALSE												evga	hyaf	59	4	1	1	40	0.347198389	0.402941176
"('appy', 'yfdx')"	30	26	FALSE												appy	yfdx	59	4	1	1	40	0.347198389	0.402941176
"('evga', 'appa')"	31	27	FALSE												evga	appa	59	4	1	1	40	0.347198389	0.402941176
